CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10835,Riley Torres,New York,PhD,Non-Binary,49,Yes,1,11/28/20,12/31/21,356.42,1308
CUST10304,Adrian Gallagher,Washington,Master,Non-Binary,58,No,2,10/30/23,9/15/24,56.32,319
CUST10548,Gordon Roman,New York,High School,Non-Binary,62,No,2,10/11/23,4/5/24,260.44,482
CUST10620,Jesse Pratt,Texas,Master,Male,64,No,0,4/13/23,6/19/25,358.66,42
CUST10448,Charles Waters,Arizona,Bachelor,Non-Binary,43,No,2,4/26/24,1/15/25,91.37,197
CUST10420,Melissa Church,Arizona,Master,Female,64,Yes,0,2/12/24,7/12/24,166.81,384
CUST10798,Sharon Schneider,Washington,High School,Non-Binary,45,No,2,4/30/21,3/1/24,726.65,517
CUST10130,Eric Nelson,Ohio,Bachelor,Female,44,Yes,1,1/19/22,11/12/22,140.77,992
CUST10970,Francisco Alvarez,New York,High School,Male,36,Yes,2,11/1/21,6/14/23,730.49,778
CUST10610,Dillon Goodman,Colorado,Bachelor,Female,47,Yes,1,8/4/22,11/14/24,477.37,259
CUST10565,Matthew Stone,Washington,High School,Female,59,Yes,3,1/12/23,9/19/23,268.61,681
CUST10579,Johnathan Berry,Georgia,Associate,Female,78,Yes,1,5/7/22,11/27/22,185.24,977
CUST10912,Diana Clark,Florida,High School,Non-Binary,46,Yes,1,3/23/24,7/13/24,592.77,383
CUST10438,Natasha Buchanan,Illinois,High School,Non-Binary,48,Yes,0,1/13/24,5/3/25,146.8,89
CUST10596,Gary James,Georgia,Associate,Non-Binary,39,Yes,1,3/12/24,7/19/25,249.01,12
CUST10077,James Chang,Georgia,Associate,Non-Binary,76,Yes,2,10/10/22,2/2/25,180.04,179
CUST10034,Grant Wood,Illinois,PhD,Male,49,Yes,0,6/24/22,7/10/23,374.02,752
CUST10187,Craig Eaton,New York,Master,Non-Binary,66,Yes,0,11/24/22,7/23/24,434.43,373
CUST10334,Luis Davies,Arizona,Bachelor,Non-Binary,68,No,1,6/26/24,5/19/25,153.77,73
CUST10390,Dr. Phillip Brooks,Florida,High School,Male,53,Yes,2,5/29/22,11/8/22,598.9,996
CUST10089,Alexandria Scott,Colorado,Bachelor,Male,21,Yes,2,8/16/23,1/10/24,755.09,568
CUST10235,Ashley Olson,Arizona,Master,Non-Binary,48,Yes,3,8/25/20,5/22/22,329.28,1166
CUST10344,Jennifer Garcia,Washington,High School,Male,74,Yes,1,11/22/20,3/6/24,146.65,512
CUST10241,Logan Garcia,Georgia,High School,Non-Binary,69,Yes,1,3/23/22,9/8/22,299.35,1057
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2/9/24,4/15/25,844.63,107
CUST10975,Max Carson,Ohio,Master,Male,34,No,0,3/10/21,7/3/24,165.48,393
CUST10498,Derek Greene,Colorado,Associate,Non-Binary,52,No,1,7/26/24,9/26/24,173.81,308
CUST10621,Michelle Munoz,Georgia,Bachelor,Female,25,No,2,4/11/24,11/14/24,483.67,259
CUST10540,Michael Rose,Georgia,Master,Non-Binary,21,No,0,12/29/21,5/21/23,277.56,802
CUST10758,Nicolas Cruz,Illinois,Master,Male,66,No,1,2/25/22,2/12/25,138.45,169
CUST10608,David Deleon,Washington,High School,Male,42,Yes,0,8/27/23,11/5/24,135.6,268
CUST10670,Logan Cohen,Illinois,Bachelor,Non-Binary,75,No,1,3/10/24,4/17/24,147.55,470
CUST10964,Carla Johnson,Washington,PhD,Non-Binary,19,Yes,1,8/4/23,7/22/25,784.87,9
CUST10298,Benjamin Ramirez,Georgia,Bachelor,Non-Binary,30,No,1,7/3/24,10/28/24,259.75,276
CUST10449,John Lloyd,Arizona,Master,Non-Binary,31,Yes,0,7/3/22,8/12/22,275.61,1084
CUST10083,Marc Olson,Florida,Associate,Non-Binary,73,No,2,11/17/22,12/28/22,277.66,946
CUST10427,Jesse Robinson,Washington,Master,Male,75,No,0,2/14/22,7/25/25,296.13,6
CUST10261,Richard Thomas,Texas,Master,Male,45,Yes,0,8/6/21,2/10/24,420.41,537
CUST10383,Willie Green,Colorado,PhD,Non-Binary,74,Yes,1,1/22/22,4/17/23,499.21,836
CUST10739,Evelyn Buckley,Washington,Bachelor,Non-Binary,55,Yes,3,5/4/22,7/9/25,505.7,22
CUST10271,Andrea Williams,New York,Master,Female,33,No,0,1/22/22,5/18/24,192.09,439
CUST10626,Lindsey Miller,New York,Master,Male,35,Yes,1,12/10/21,11/21/22,218.22,983
CUST10592,Suzanne Mclaughlin,Florida,High School,Female,57,No,0,1/2/22,5/9/22,307.02,1179
CUST10239,Paul Davis,New York,Bachelor,Female,72,Yes,1,4/24/21,12/26/21,130.72,1313
CUST10603,Joseph Lee MD,California,Associate,Non-Binary,65,No,0,4/7/21,6/20/24,6.52,406
CUST10164,Patricia Jacobson,Washington,Bachelor,Non-Binary,53,Yes,2,2/15/21,3/26/22,149.98,1223
CUST10560,April Richardson,Florida,Master,Female,28,No,0,9/12/21,7/24/25,238.74,7
CUST10758,Nicolas Cruz,Illinois,Master,Male,66,No,1,2/25/22,11/12/23,214.64,627
CUST10681,Linda Wilson,New York,High School,Non-Binary,80,Yes,2,5/5/22,4/5/25,119.63,117
CUST10877,David Vazquez,Arizona,Master,Male,26,Yes,1,10/15/22,3/23/24,219.59,495
CUST10256,Ashley Nunez,California,Bachelor,Male,51,No,0,7/13/21,8/28/21,294.61,1433
CUST10911,William Kelley,Florida,Associate,Male,35,No,1,10/20/20,5/22/21,478.93,1531
CUST10957,Stephanie Mills,Colorado,Associate,Non-Binary,73,Yes,1,6/2/23,1/13/25,272.45,199
CUST10200,Nicole Maynard,Texas,Bachelor,Female,51,Yes,1,8/30/21,5/29/23,281.55,794
CUST10984,David Cowan,Washington,Master,Female,18,Yes,1,2/25/21,10/29/21,228.33,1371
CUST10491,David Vazquez,Florida,Associate,Non-Binary,30,No,1,6/11/24,7/25/24,336.55,371
CUST10895,William Baker,Arizona,High School,Female,63,Yes,1,8/30/22,6/18/24,142.53,408
CUST10746,Tonya Gross,Texas,PhD,Male,30,Yes,1,9/6/21,8/10/24,99.02,355
CUST10711,Tanya Moore,Arizona,PhD,Male,73,Yes,4,8/30/23,8/28/24,299.65,337
CUST10998,Nicole Cunningham,Ohio,Bachelor,Non-Binary,37,Yes,1,9/23/20,4/25/22,318.03,1193
CUST10599,Laura Charles,Arizona,Associate,Male,20,No,2,8/30/22,12/10/22,136.71,964
CUST10743,Tamara Miller,Georgia,Master,Male,78,Yes,1,7/17/23,8/10/24,357.65,355
CUST10723,Ann Brown,New York,High School,Non-Binary,66,Yes,2,4/20/24,5/7/24,363.96,450
CUST10129,Christopher Mccann,Washington,Bachelor,Male,69,No,4,4/20/24,5/18/24,225.52,439
CUST10459,Michael Williams,Ohio,High School,Non-Binary,43,No,2,7/21/22,11/9/22,108.36,995
CUST10350,Haley Herring,New York,High School,Male,33,No,2,7/2/23,8/10/23,446.82,721
CUST10112,Jasmin Duarte,Texas,High School,Non-Binary,19,No,0,9/21/22,4/25/25,368.7,97
CUST10232,Erin Wyatt,Illinois,Bachelor,Female,60,No,1,12/26/20,11/30/23,468.19,609
CUST10885,Cody Pierce,New York,Bachelor,Male,36,Yes,1,3/28/23,6/4/25,273.37,57
CUST10552,Margaret Mcfarland,Georgia,Associate,Non-Binary,36,No,2,1/20/24,2/16/24,403.38,531
CUST10231,Carrie Williams,Ohio,PhD,Male,28,No,1,10/8/20,10/25/21,153.29,1375
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,7/10/21,250.28,1482
CUST10821,Terri Rubio,California,Bachelor,Female,72,Yes,2,7/10/22,5/2/24,55.28,455
CUST10533,Sara Mccullough,Washington,Master,Male,28,Yes,3,8/27/20,9/17/24,328.7,317
CUST10893,Jeff Miller,California,High School,Male,26,Yes,3,9/11/22,3/10/24,96.36,508
CUST10520,Crystal Horton,Georgia,Master,Non-Binary,18,No,1,11/9/20,8/4/23,444.68,727
CUST10747,Sean Gonzalez,Ohio,Associate,Male,27,No,3,10/8/22,6/6/24,144.99,420
CUST10718,Jessica Whitaker,California,Bachelor,Male,68,No,1,6/2/22,6/18/25,197.81,43
CUST10444,Charles Lee,Colorado,Associate,Non-Binary,37,No,2,2/26/22,8/24/23,220.14,707
CUST10564,Mary Shaw,Washington,Master,Female,41,No,0,7/13/24,7/23/25,146.26,8
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,10/27/23,3/24/24,213.15,494
CUST10260,Karen Kim,California,Master,Non-Binary,54,No,0,3/27/24,11/7/24,794.09,266
CUST10017,Kenneth Ferguson,Florida,High School,Male,74,No,1,7/25/23,9/17/24,319.7,317
CUST10526,Walter Dean,Texas,Master,Male,68,Yes,1,5/30/21,3/31/25,230.38,122
CUST10961,Charles Mayer,New York,Bachelor,Female,65,No,0,9/4/21,11/28/22,352.29,976
CUST10538,Lindsay Jones,Arizona,PhD,Male,23,Yes,0,3/19/21,4/28/25,243.87,94
CUST10614,Cynthia Campbell,California,Associate,Male,27,No,1,6/1/21,9/15/24,352.88,319
CUST10172,Donna Cain,California,Bachelor,Male,19,No,0,10/8/21,9/14/23,159.56,686
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,6/7/24,68.02,419
CUST10430,Sandra King,Texas,Bachelor,Non-Binary,46,No,0,10/24/21,11/19/21,553.61,1350
CUST10671,Michael Edwards,Illinois,Bachelor,Non-Binary,63,No,1,3/30/22,12/31/22,284.17,943
CUST10290,Pamela Richardson,Texas,Master,Male,68,Yes,1,11/20/20,7/21/23,197.75,741
CUST10476,Brad Jones,Illinois,Bachelor,Male,56,No,0,1/21/24,4/2/25,946.76,120
CUST10966,Lauren Taylor,New York,Associate,Non-Binary,30,No,2,12/14/23,6/22/25,337.29,39
CUST10170,Mark Perez,California,Master,Non-Binary,22,No,0,12/26/23,8/27/24,319.79,338
CUST10710,Derek Smith,Illinois,PhD,Male,63,Yes,0,5/2/21,9/19/24,126.37,315
CUST10556,Ashley Roberts,California,Associate,Non-Binary,50,No,4,1/22/23,6/1/25,237.95,60
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,7/25/21,10/18/22,176.58,1017
CUST10318,Matthew Ruiz,Washington,Associate,Female,31,Yes,1,8/9/21,12/8/24,334.54,235
CUST10964,Carla Johnson,Washington,PhD,Non-Binary,19,Yes,1,8/4/23,3/4/25,781.8,149
CUST10521,Ms. Maria Garrett,Florida,High School,Female,23,Yes,1,12/30/20,3/25/25,80.8,128
CUST10107,Shelley Mcdowell,Florida,High School,Male,61,No,0,8/17/20,8/21/22,266.44,1075
CUST10418,Lee Young,Ohio,Bachelor,Male,44,Yes,4,12/30/23,3/19/24,224.29,499
CUST10623,Dennis Howell,Georgia,PhD,Male,77,No,2,1/6/24,2/24/25,282.83,157
CUST10096,Laura White,California,High School,Female,41,Yes,0,8/6/20,5/18/22,106.02,1170
CUST10462,Billy Thompson,Ohio,Associate,Male,37,Yes,4,12/14/23,12/24/23,458.55,585
CUST10345,Crystal Richards,California,Associate,Female,21,Yes,2,5/12/21,12/17/24,419.82,226
CUST10250,Alicia Higgins,Texas,Master,Female,74,Yes,1,10/15/23,10/25/23,538.26,645
CUST10846,Donna Carlson,Georgia,Master,Female,50,Yes,1,1/12/22,7/28/25,646.3,3
CUST10742,Kayla Hunter,Colorado,Bachelor,Female,65,Yes,0,11/8/23,6/26/24,157.38,400
CUST10833,Steven Burns,Georgia,PhD,Female,60,No,1,8/24/23,5/20/25,353.73,72
CUST10659,Andrew Lang,Florida,PhD,Male,58,Yes,1,11/29/22,10/17/23,357.14,653
CUST10153,Michele Brown,Ohio,PhD,Female,70,Yes,1,6/22/24,1/20/25,170.44,192
CUST10264,Gabriel Garrison,Colorado,PhD,Non-Binary,45,Yes,1,8/8/20,12/1/23,545.05,608
CUST10804,Thomas Graham,Texas,Bachelor,Female,34,Yes,2,3/20/22,10/10/22,122.26,1025
CUST10246,Michael Wilson,New York,High School,Non-Binary,78,No,1,12/29/23,1/10/25,508.04,202
CUST10813,Brandon Santiago,Arizona,Master,Non-Binary,42,No,0,1/27/23,9/21/24,267.59,313
CUST10040,Natalie Gonzales DDS,California,Associate,Non-Binary,78,Yes,0,9/20/21,1/18/24,461.82,560
CUST10475,Natalie Mitchell,California,Master,Non-Binary,24,No,2,11/6/22,3/14/23,221.39,870
CUST10136,Jennifer Moore,Florida,Master,Male,64,No,0,7/15/21,10/16/23,301.12,654
CUST10420,Melissa Church,Arizona,Master,Female,64,Yes,0,2/12/24,3/4/25,262.99,149
CUST10824,Megan Perry,Illinois,High School,Non-Binary,74,Yes,2,9/11/20,6/9/21,1217.98,1513
CUST10223,Mr. Jason Jones,Washington,High School,Female,20,No,1,12/3/20,1/14/23,536.14,929
CUST10542,Catherine Haynes,Texas,PhD,Female,18,No,0,10/17/23,12/1/24,468.85,242
CUST10448,Charles Waters,Arizona,Bachelor,Non-Binary,43,No,2,4/26/24,5/2/24,639.79,455
CUST10126,Charles Powers,Florida,Associate,Non-Binary,46,No,3,10/12/22,7/12/23,170.84,750
CUST10966,Lauren Taylor,New York,Associate,Non-Binary,30,No,2,12/14/23,6/15/24,112.86,411
CUST10069,Patricia Santana,California,PhD,Male,70,No,0,7/11/22,10/30/23,477.61,640
CUST10614,Cynthia Campbell,California,Associate,Male,27,No,1,6/1/21,12/21/23,370.03,588
CUST10220,Elizabeth Monroe,Illinois,PhD,Female,61,Yes,3,4/26/23,5/22/23,369.52,801
CUST10843,Matthew Thompson,Ohio,High School,Non-Binary,56,No,2,3/28/24,10/30/24,806.45,274
CUST10623,Dennis Howell,Georgia,PhD,Male,77,No,2,1/6/24,12/4/24,516.96,239
CUST10129,Christopher Mccann,Washington,Bachelor,Male,69,No,4,4/20/24,7/29/24,180.68,367
CUST10665,Eric Christian,Colorado,Bachelor,Female,43,No,0,12/9/21,6/20/25,335.52,41
CUST10131,Daniel Park,New York,PhD,Non-Binary,39,Yes,3,10/29/22,7/18/23,639.44,744
CUST10424,John Anderson,Washington,Associate,Non-Binary,18,No,0,4/24/24,11/28/24,287.81,245
CUST10234,Chelsea Reynolds,Illinois,Master,Non-Binary,73,Yes,1,7/2/23,11/18/23,429.67,621
CUST10526,Walter Dean,Texas,Master,Male,68,Yes,1,5/30/21,5/10/25,239.45,82
CUST10762,Shannon Ross,Texas,Associate,Non-Binary,75,No,4,3/22/23,9/12/24,514.38,322
CUST10348,Robert Simmons,Texas,Master,Male,68,Yes,2,2/1/21,9/1/23,599.51,699
CUST10200,Nicole Maynard,Texas,Bachelor,Female,51,Yes,1,8/30/21,2/8/22,119.63,1269
CUST10683,Richard Erickson,California,Associate,Female,22,No,1,9/26/22,2/26/23,225.09,886
CUST10196,Kristin Pearson,Colorado,Master,Non-Binary,64,No,1,11/30/22,8/18/23,163.96,713
CUST10389,Sean Smith,California,High School,Male,59,No,0,8/10/22,10/11/22,323.67,1024
CUST10769,Jason Morales,California,Master,Non-Binary,48,No,1,11/4/22,7/6/23,183.01,756
CUST10549,Brett Campbell,Colorado,Master,Male,22,No,3,11/1/20,6/8/24,119.62,418
CUST10165,Ashley Kim,Illinois,Master,Non-Binary,32,Yes,0,9/25/21,7/4/22,66.72,1123
CUST10135,Deanna Payne,Ohio,Associate,Female,51,Yes,0,11/11/23,11/2/24,245.09,271
CUST10805,Kyle Vaughn,Colorado,PhD,Male,61,No,2,8/28/23,3/29/25,224.6,124
CUST10148,Erin Mason,Florida,PhD,Male,37,Yes,2,11/28/20,1/29/23,244.64,914
CUST10628,Joseph Mcbride,Ohio,Master,Non-Binary,66,Yes,3,1/27/24,7/11/25,355.36,20
CUST10651,Joanna Sullivan,Georgia,Master,Female,61,No,1,3/8/22,8/9/24,84.14,356
CUST10688,Christine Martinez,New York,Associate,Male,54,Yes,1,2/24/24,7/14/24,113.62,382
CUST10557,Shane Ross,Texas,Associate,Male,23,Yes,3,3/15/21,8/24/23,503.13,707
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,8/17/22,4/17/24,101.06,470
CUST10910,Justin Scott,Washington,Bachelor,Male,23,Yes,1,7/4/23,5/16/25,515.08,76
CUST10251,Adam Weaver,Ohio,Associate,Female,44,No,0,12/17/23,8/29/24,143.59,336
CUST10400,Daniel Gregory,Colorado,Associate,Female,38,Yes,2,9/20/22,7/6/25,384.85,25
CUST10431,Daniel Fernandez,California,Associate,Female,36,Yes,0,7/4/21,5/25/23,99.71,798
CUST10774,Brad Guzman,Texas,Associate,Female,43,Yes,2,5/15/21,7/19/23,297.03,743
CUST10107,Shelley Mcdowell,Florida,High School,Male,61,No,0,8/17/20,4/10/23,426.89,843
CUST10194,Frank Fletcher,Washington,High School,Non-Binary,61,No,0,6/5/23,1/13/25,200.23,199
CUST10820,David Ramirez,Florida,Associate,Non-Binary,74,Yes,1,3/16/22,11/4/23,596.48,635
CUST10209,Richard Brown,New York,High School,Male,71,Yes,2,4/6/23,7/26/23,364.59,736
CUST10593,Phillip Padilla,Arizona,High School,Female,55,No,0,12/8/20,7/19/25,170.54,12
CUST10395,Mary Mcneil,Ohio,Bachelor,Male,33,No,0,8/6/22,8/12/24,16.66,353
CUST10111,Samantha Patton,Florida,Master,Male,42,No,2,4/23/21,9/9/24,763.07,325
CUST10568,Scott Weeks,New York,Associate,Female,62,No,0,7/17/23,7/13/24,383.26,383
CUST10399,Dr. Ryan Coleman,Texas,High School,Non-Binary,37,Yes,1,11/24/20,7/3/24,171.88,393
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,6/18/24,59.13,408
CUST10631,Jennifer Durham,Ohio,Bachelor,Male,51,Yes,4,3/21/24,3/20/25,183.07,133
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2/9/24,4/15/24,229.35,472
CUST10335,Donald Martin,California,Associate,Non-Binary,67,Yes,4,7/31/20,9/19/22,402.33,1046
CUST10924,Christopher Craig,Florida,PhD,Female,23,No,1,2/23/24,3/31/24,343.72,487
CUST10869,Olivia Ramirez,New York,Bachelor,Male,61,No,1,9/2/20,8/24/23,142.74,707
CUST10714,Bradley Williams,Georgia,Associate,Male,75,No,1,5/10/23,11/12/24,108.16,261
CUST10574,David Jensen,New York,Bachelor,Non-Binary,51,No,4,5/11/21,4/18/22,229.33,1200
CUST10051,Mary Mccullough,California,Master,Male,34,No,2,6/27/22,5/28/24,178.02,429
CUST10947,Teresa Valdez,Washington,Master,Male,39,No,0,3/29/22,5/11/24,156.9,446
CUST10155,Gavin Olson,Ohio,Associate,Non-Binary,50,No,1,2/5/21,8/7/24,215.6,358
CUST10026,Joseph Mcbride,Washington,High School,Male,27,Yes,0,12/7/21,4/15/25,280.41,107
CUST10027,Douglas Rowland,Texas,Bachelor,Male,46,Yes,2,4/29/21,5/2/25,380.79,90
CUST10836,Brandon Evans,Georgia,High School,Non-Binary,21,Yes,1,3/18/23,11/30/23,210.51,609
CUST10828,Dr. Malik Zamora,Illinois,High School,Male,64,No,4,6/25/21,7/3/23,317.2,759
CUST10605,Cynthia Schroeder,Ohio,PhD,Non-Binary,33,No,4,11/28/21,6/14/23,15.88,778
CUST10296,Felicia Ward,New York,High School,Male,71,Yes,4,9/20/22,4/6/24,231.42,481
CUST10765,Michael Bailey,Illinois,PhD,Female,72,No,0,5/26/22,4/25/23,367.74,828
CUST10558,Andrew Rivera,Colorado,High School,Male,69,No,2,6/13/24,11/16/24,210.3,257
CUST10228,Victor Johnston DDS,Colorado,High School,Male,47,No,4,10/7/22,6/29/25,334.19,32
CUST10083,Marc Olson,Florida,Associate,Non-Binary,73,No,2,11/17/22,10/15/23,92.29,655
CUST10081,Lisa Taylor,Georgia,High School,Female,29,Yes,1,8/14/22,2/2/23,331.06,910
CUST10385,Stephen Gray,New York,Associate,Female,25,No,4,4/10/22,3/21/23,93.25,863
CUST10856,Julie Henry,Georgia,High School,Female,25,No,2,12/3/23,7/14/25,134.32,17
CUST10875,Jennifer Morales,New York,Bachelor,Female,63,No,2,6/25/23,5/17/24,229.47,440
CUST10133,Brett Holloway,Washington,PhD,Non-Binary,49,Yes,4,3/16/22,7/5/22,641.27,1122
CUST10930,Anthony Neal,Texas,High School,Non-Binary,64,Yes,0,3/24/23,1/21/25,376.84,191
CUST10411,Whitney Lucas,Colorado,Associate,Non-Binary,39,No,2,9/4/22,8/20/23,441.64,711
CUST10703,Gregory Perry,New York,High School,Non-Binary,55,No,2,1/21/22,7/29/25,147.84,2
CUST10970,Francisco Alvarez,New York,High School,Male,36,Yes,2,11/1/21,2/5/25,710.7,176
CUST10346,Maria Johnson,California,Associate,Male,58,No,1,8/26/22,7/11/25,200.3,20
CUST10030,Matthew Tran,New York,Master,Male,47,No,2,11/8/22,9/8/24,247.59,326
CUST10940,Alexandria Potter,New York,High School,Male,72,Yes,3,4/30/22,10/12/22,165.6,1023
CUST10586,Robert Peck,California,PhD,Female,68,No,2,9/3/21,6/8/22,222.12,1149
CUST10070,Veronica Horn,Florida,Master,Female,80,No,0,10/24/20,6/27/25,477.32,34
CUST10938,John Price,California,PhD,Male,44,No,2,8/31/20,12/16/20,560.38,1688
CUST10389,Sean Smith,California,High School,Male,59,No,0,8/10/22,8/9/24,237.31,356
CUST10420,Melissa Church,Arizona,Master,Female,64,Yes,0,2/12/24,6/21/25,676.9,40
CUST10603,Joseph Lee MD,California,Associate,Non-Binary,65,No,0,4/7/21,2/22/22,329.38,1255
CUST10081,Lisa Taylor,Georgia,High School,Female,29,Yes,1,8/14/22,1/9/25,75.89,203
CUST10059,Amy Davis,Georgia,PhD,Male,21,Yes,2,10/20/21,12/4/22,83.1,970
CUST10434,Megan Hughes,Ohio,PhD,Male,24,Yes,2,10/5/23,10/17/23,328.89,653
CUST10705,Sarah Hodge,California,Bachelor,Female,25,No,2,10/7/23,2/22/24,123.93,525
CUST10480,Anthony Brown,New York,High School,Female,77,Yes,1,1/12/21,5/27/25,235,65
CUST10754,Brian Harris,California,Master,Male,28,Yes,1,5/2/21,2/18/22,245.15,1259
CUST10591,Barbara Hanson,Colorado,PhD,Non-Binary,40,Yes,1,9/18/20,5/14/25,273.54,78
CUST10822,Laura Roy,Georgia,High School,Male,23,No,2,6/16/24,10/27/24,133.32,277
CUST10191,Dr. Katie Lamb,Ohio,High School,Non-Binary,32,Yes,2,12/22/20,11/27/21,295.05,1342
CUST10828,Dr. Malik Zamora,Illinois,High School,Male,64,No,4,6/25/21,2/17/23,615.2,895
CUST10824,Megan Perry,Illinois,High School,Non-Binary,74,Yes,2,9/11/20,9/15/24,352.63,319
CUST10067,Peter Brooks,Illinois,Associate,Non-Binary,26,No,1,8/29/21,5/31/24,202.72,426
CUST10514,Kristen Eaton,New York,Associate,Male,33,Yes,1,1/3/21,8/10/23,173.4,721
CUST10022,Chris Collins,Georgia,PhD,Female,59,Yes,2,3/4/22,7/26/23,189.69,736
CUST10038,Cynthia Graham,Washington,High School,Male,64,Yes,2,7/6/22,12/9/22,584.7,965
CUST10073,Anthony Smith,California,High School,Female,20,Yes,0,2/9/21,7/2/25,197.69,29
CUST10052,William Kemp,Arizona,PhD,Female,72,Yes,1,8/15/23,2/3/25,205.14,178
CUST10624,Kelly Ramos,Georgia,High School,Female,35,Yes,2,6/16/21,2/20/24,1100.45,527
CUST10352,Kevin Rowland,Texas,Associate,Female,20,No,1,5/8/23,11/4/24,343.24,269
CUST10661,Deborah Newton,Arizona,Master,Male,68,No,2,7/15/24,8/3/24,212.98,362
CUST10527,Jessica Green,California,Associate,Male,64,No,1,9/29/21,3/15/22,304.02,1234
CUST10036,Matthew Pierce,Arizona,Bachelor,Non-Binary,64,Yes,0,2/13/21,6/4/24,143.65,422
CUST10125,Erik Campbell,Arizona,PhD,Non-Binary,64,Yes,1,12/31/22,11/16/24,271.15,257
CUST10705,Sarah Hodge,California,Bachelor,Female,25,No,2,10/7/23,12/14/23,592.04,595
CUST10651,Joanna Sullivan,Georgia,Master,Female,61,No,1,3/8/22,6/15/24,329.76,411
CUST10086,Perry Cooke,Florida,High School,Female,47,Yes,1,11/13/22,6/5/24,665.31,421
CUST10436,Sean Santos,Georgia,Bachelor,Non-Binary,68,Yes,2,12/19/21,5/31/22,934.33,1157
CUST10887,Jason James,Georgia,PhD,Female,66,No,0,6/28/22,7/24/23,307.65,738
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,1/29/22,7/7/24,173.12,389
CUST10488,Brooke Turner,California,Associate,Male,39,Yes,0,3/10/23,5/13/24,593.35,444
CUST10969,Victor Johnson,Texas,PhD,Non-Binary,56,Yes,4,3/11/22,1/10/23,61.73,933
CUST10360,Michael Wright,Illinois,Associate,Non-Binary,18,Yes,1,4/25/21,6/2/23,446.53,790
CUST10635,Sherry Stanley,Washington,Associate,Female,39,No,1,12/28/23,4/16/25,704.32,106
CUST10329,Gary Campbell,California,PhD,Male,43,No,1,3/14/24,2/21/25,362.8,160
CUST10690,Leah Moore,Arizona,Bachelor,Non-Binary,24,Yes,1,7/24/21,8/31/21,445.74,1430
CUST10720,Mrs. Raven Fisher,Florida,High School,Non-Binary,72,No,1,4/6/21,4/30/21,456.31,1553
CUST10400,Daniel Gregory,Colorado,Associate,Female,38,Yes,2,9/20/22,6/6/23,320.6,786
CUST10978,Kenneth Vang,Texas,Master,Non-Binary,75,No,0,5/8/21,3/7/25,125.74,146
CUST10837,Michael Navarro,California,Bachelor,Female,70,Yes,3,6/4/22,7/27/23,608.4,735
CUST10733,Jean Reed,Florida,Associate,Male,68,Yes,4,7/27/23,11/16/23,413.5,623
CUST10358,Scott Finley,Ohio,High School,Male,21,Yes,2,10/31/21,5/19/22,597.84,1169
CUST10991,Kevin Beck,Florida,Bachelor,Female,80,No,4,2/13/24,10/5/24,157.98,299
CUST10197,Nicole Alvarez,Washington,Master,Male,46,Yes,1,8/26/21,8/28/23,395.59,703
CUST10297,Michelle Rogers,Arizona,Master,Female,40,Yes,2,7/24/24,11/21/24,404.85,252
CUST10553,Matthew Levy,Ohio,Master,Male,28,No,2,12/2/22,5/3/25,202.2,89
CUST10924,Christopher Craig,Florida,PhD,Female,23,No,1,2/23/24,2/7/25,194.21,174
CUST10296,Felicia Ward,New York,High School,Male,71,Yes,4,9/20/22,5/28/23,503.79,795
CUST10802,April Davis,Arizona,Bachelor,Non-Binary,30,No,4,2/6/23,4/23/24,204.39,464
CUST10494,Christopher Golden,Texas,PhD,Male,35,No,2,11/19/20,11/16/22,335.58,988
CUST10792,Richard Henry,Texas,PhD,Male,54,Yes,3,10/6/22,3/21/25,458.59,132
CUST10465,Juan Zamora,Colorado,High School,Female,51,No,1,3/3/23,8/20/24,272.57,345
CUST10436,Sean Santos,Georgia,Bachelor,Non-Binary,68,Yes,2,12/19/21,11/1/23,402.57,638
CUST10017,Kenneth Ferguson,Florida,High School,Male,74,No,1,7/25/23,12/11/23,333.49,598
CUST10182,Donna Nichols DDS,Florida,Master,Non-Binary,78,No,3,1/10/24,5/25/25,770.16,67
CUST10568,Scott Weeks,New York,Associate,Female,62,No,0,7/17/23,5/11/25,58.95,81
CUST10863,Sara Tanner,Texas,Bachelor,Female,64,Yes,2,3/8/24,3/12/24,200.93,506
CUST10785,Mr. Joshua Martinez,New York,High School,Female,19,No,0,8/26/21,5/25/23,480.12,798
CUST10321,Micheal Davis,Texas,High School,Female,39,Yes,3,12/30/23,2/22/24,374.08,525
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,8/17/22,4/27/25,110.45,95
CUST10795,Jamie Gardner,Washington,Associate,Female,47,No,1,11/12/20,6/23/24,112.78,403
